,Priority,Status,Issue id,Issue key,Created,Resolved
872,Needs_Triage,Closed,SERVER-5938,SERVER,2017-03-07T12:24:16.000,2017-03-10T15:15:05.000
873,Needs_Triage,Closed,SERVER-5941,SERVER,2017-03-07T20:40:05.000,2017-03-09T16:15:27.000
874,Needs_Triage,Resolved,SERVER-5943,SERVER,2017-03-08T10:25:21.000,2017-03-08T10:40:16.000
875,Needs_Triage,Closed,SERVER-5944,SERVER,2017-03-08T12:40:56.000,2018-02-12T17:22:39.000
876,P3,Resolved,SERVER-5945,SERVER,2017-03-08T13:43:36.000,2017-09-11T16:01:59.000
877,Needs_Triage,Resolved,SERVER-5946,SERVER,2017-03-08T14:22:21.000,2019-02-20T12:40:35.000
878,Needs_Triage,Closed,SERVER-5947,SERVER,2017-03-08T14:30:05.000,2017-03-09T16:49:08.000
879,P4,Resolved,CLIENT-5640,CLIENT,2017-03-08T14:43:13.000,2018-06-12T11:40:02.000
880,Needs_Triage,Closed,SERVER-5948,SERVER,2017-03-08T16:10:38.000,2017-03-09T15:07:58.000
881,Needs_Triage,Resolved,CLIENT-5641,CLIENT,2017-03-08T17:58:34.000,2017-03-14T10:53:44.000
882,Needs_Triage,Closed,SERVER-5950,SERVER,2017-03-08T21:55:21.000,2017-03-09T16:08:59.000
883,Needs_Triage,Closed,SERVER-5951,SERVER,2017-03-08T22:22:29.000,2017-03-14T19:43:28.000
884,Needs_Triage,Closed,SERVER-5952,SERVER,2017-03-08T22:26:43.000,2017-03-14T17:49:48.000
885,Needs_Triage,Closed,SERVER-5953,SERVER,2017-03-08T22:59:32.000,2017-03-10T15:15:35.000
886,Needs_Triage,Closed,SERVER-5957,SERVER,2017-03-09T11:10:31.000,2017-03-09T11:23:40.000
887,Needs_Triage,Resolved,SERVER-5959,SERVER,2017-03-09T13:58:11.000,2018-02-12T17:22:39.000
888,P4,Resolved,SERVER-5961,SERVER,2017-03-09T15:54:58.000,2018-02-12T17:22:39.000
889,Needs_Triage,Closed,SERVER-5962,SERVER,2017-03-09T15:58:00.000,2017-03-09T16:01:19.000
890,P2,Resolved,SERVER-6523,SERVER,2017-03-09T17:06:03.000,2017-10-30T16:59:29.000
891,P3,Resolved,CLIENT-5644,CLIENT,2017-03-09T17:08:16.000,2017-08-17T13:10:55.000
892,Needs_Triage,Resolved,CLIENT-5645,CLIENT,2017-03-09T17:16:35.000,2017-06-21T15:59:26.000
893,Needs_Triage,Resolved,CLIENT-5646,CLIENT,2017-03-09T17:31:53.000,2017-03-09T20:25:28.000
894,Needs_Triage,Resolved,CLIENT-5647,CLIENT,2017-03-09T18:41:14.000,2017-06-21T15:58:25.000
895,Needs_Triage,Resolved,CLIENT-5648,CLIENT,2017-03-09T18:42:24.000,2018-02-12T17:20:27.000
896,P3,Resolved,CLIENT-5649,CLIENT,2017-03-09T18:43:24.000,2017-10-09T17:00:45.000
897,P3,Resolved,SERVER-5964,SERVER,2017-03-09T20:50:45.000,2018-02-12T17:22:39.000
898,Needs_Triage,Resolved,CLIENT-5655,CLIENT,2017-03-10T11:47:13.000,2017-03-27T22:35:19.000
899,Needs_Triage,Resolved,CLIENT-5656,CLIENT,2017-03-10T11:54:39.000,2017-03-27T22:41:44.000
900,P4,Resolved,CLIENT-5657,CLIENT,2017-03-10T12:02:33.000,2017-07-12T09:37:45.000
901,Needs_Triage,Verified,SERVER-5973,SERVER,2017-03-10T13:24:19.000,
902,Needs_Triage,Closed,SERVER-5975,SERVER,2017-03-10T13:44:50.000,2017-03-10T15:10:52.000
903,Needs_Triage,Resolved,SERVER-5976,SERVER,2017-03-10T14:47:19.000,2017-03-15T10:54:43.000
904,Needs_Triage,Closed,SERVER-5977,SERVER,2017-03-10T15:35:08.000,2017-03-10T15:49:55.000
905,Needs_Triage,Closed,SERVER-5978,SERVER,2017-03-10T16:22:02.000,2017-03-10T17:50:41.000
906,Needs_Triage,Resolved,SERVER-5979,SERVER,2017-03-10T16:43:51.000,2017-03-10T16:48:27.000
907,Needs_Triage,Closed,SERVER-5980,SERVER,2017-03-10T16:55:10.000,2017-03-10T17:51:14.000
908,P3,Resolved,SERVER-5981,SERVER,2017-03-10T19:49:32.000,2017-03-13T10:30:27.000
909,P2,Closed,SERVER-5982,SERVER,2017-03-13T09:27:52.000,2017-03-13T17:53:38.000
910,P4,Resolved,SERVER-5983,SERVER,2017-03-13T11:22:03.000,2019-03-06T12:37:03.000
911,Needs_Triage,Closed,SERVER-5984,SERVER,2017-03-13T11:53:03.000,2017-03-13T17:26:08.000
912,Needs_Triage,Closed,SERVER-5985,SERVER,2017-03-13T11:56:03.000,2017-03-30T12:15:18.000
913,Needs_Triage,Closed,SERVER-5986,SERVER,2017-03-13T12:11:29.000,2017-03-13T12:55:01.000
914,Needs_Triage,Closed,SERVER-5987,SERVER,2017-03-13T12:15:34.000,2017-03-13T12:24:33.000
915,Needs_Triage,Closed,SERVER-5988,SERVER,2017-03-13T12:20:26.000,2017-03-13T21:34:55.000
916,Needs_Triage,Closed,SERVER-5989,SERVER,2017-03-13T12:43:44.000,2017-03-13T21:41:03.000
917,Needs_Triage,Closed,SERVER-5990,SERVER,2017-03-13T13:16:43.000,2017-03-24T20:58:31.000
918,Needs_Triage,Closed,SERVER-5991,SERVER,2017-03-13T15:37:02.000,2017-03-15T14:18:13.000
919,Needs_Triage,Resolved,CLIENT-5666,CLIENT,2017-03-13T17:34:45.000,2018-05-21T15:39:22.000
920,P3,Resolved,SERVER-5992,SERVER,2017-03-13T19:42:45.000,2018-07-31T11:37:52.000
921,P2,Resolved,SERVER-5993,SERVER,2017-03-14T13:33:26.000,2017-03-14T16:30:19.000
922,P3,Resolved,CLIENT-5668,CLIENT,2017-03-14T14:53:31.000,2017-06-30T18:27:48.000
923,Needs_Triage,Resolved,SERVER-5994,SERVER,2017-03-14T15:23:55.000,2018-02-12T17:22:39.000
924,P3,Resolved,SERVER-5995,SERVER,2017-03-14T15:33:40.000,2017-05-17T10:31:16.000
925,P3,Resolved,SERVER-5996,SERVER,2017-03-14T15:38:56.000,2017-03-14T16:39:38.000
926,P3,Resolved,SERVER-5997,SERVER,2017-03-14T16:14:48.000,2017-05-17T09:06:48.000
927,Needs_Triage,Resolved,CLIENT-5669,CLIENT,2017-03-14T16:32:06.000,2018-05-21T15:38:29.000
928,Needs_Triage,Resolved,SERVER-5999,SERVER,2017-03-14T16:38:29.000,2017-03-15T11:05:58.000
929,Needs_Triage,Resolved,SERVER-6005,SERVER,2017-03-15T16:06:09.000,2018-02-12T17:22:39.000
930,Needs_Triage,Resolved,CLIENT-5693,CLIENT,2017-03-15T16:50:20.000,2017-06-21T15:54:57.000
931,Needs_Triage,Resolved,CLIENT-5694,CLIENT,2017-03-15T17:01:42.000,2017-03-20T11:04:00.000
932,P2,Resolved,SERVER-6007,SERVER,2017-03-15T17:17:32.000,2017-04-04T14:39:01.000
933,Needs_Triage,Closed,SERVER-6008,SERVER,2017-03-15T21:02:45.000,2017-03-16T18:27:10.000
934,P3,Closed,SERVER-6009,SERVER,2017-03-15T21:27:46.000,2017-03-27T13:19:52.000
935,Needs_Triage,Resolved,SERVER-6010,SERVER,2017-03-16T10:31:01.000,2017-03-16T11:10:34.000
936,Needs_Triage,Closed,SERVER-6011,SERVER,2017-03-16T14:16:26.000,2017-03-16T14:18:36.000
937,Needs_Triage,Closed,SERVER-6012,SERVER,2017-03-16T14:20:08.000,2017-03-16T14:35:26.000
938,Needs_Triage,Closed,SERVER-6013,SERVER,2017-03-16T14:26:32.000,2017-03-16T14:30:02.000
939,Needs_Triage,Closed,SERVER-6014,SERVER,2017-03-16T14:30:22.000,2017-03-16T14:39:02.000
940,Needs_Triage,Resolved,SERVER-6015,SERVER,2017-03-16T14:31:11.000,2017-05-23T08:23:05.000
941,Needs_Triage,Closed,SERVER-6017,SERVER,2017-03-16T14:42:04.000,2017-03-16T14:48:06.000
942,P3,Resolved,SERVER-6019,SERVER,2017-03-16T14:47:30.000,2019-02-01T16:46:25.000
943,Needs_Triage,Closed,SERVER-6020,SERVER,2017-03-16T15:08:57.000,2017-03-16T18:34:22.000
944,Needs_Triage,Closed,SERVER-6022,SERVER,2017-03-16T16:09:07.000,2017-03-16T16:27:44.000
945,Needs_Triage,Closed,SERVER-6024,SERVER,2017-03-16T16:29:00.000,2017-03-16T16:38:32.000
946,Needs_Triage,Closed,SERVER-6025,SERVER,2017-03-17T08:14:45.000,2017-03-22T10:07:18.000
947,P2,Closed,SERVER-6026,SERVER,2017-03-17T08:37:12.000,2017-03-21T09:19:13.000
948,Needs_Triage,Resolved,CLIENT-5697,CLIENT,2017-03-17T09:46:26.000,2017-03-27T23:10:40.000
949,Needs_Triage,Closed,SERVER-6029,SERVER,2017-03-17T10:06:01.000,2017-03-27T10:18:52.000
950,Needs_Triage,Verified,SERVER-6030,SERVER,2017-03-17T12:06:22.000,
951,P3,Resolved,SERVER-6031,SERVER,2017-03-17T12:19:37.000,2018-02-12T17:22:39.000
952,Needs_Triage,Verified,SERVER-6032,SERVER,2017-03-17T12:28:21.000,
953,P3,Closed,SERVER-6033,SERVER,2017-03-17T16:51:08.000,2017-03-17T17:32:30.000
954,Needs_Triage,Resolved,SERVER-6034,SERVER,2017-03-17T17:00:50.000,2017-03-22T10:53:36.000
955,Needs_Triage,Resolved,CLIENT-5699,CLIENT,2017-03-20T04:09:46.000,2018-05-21T15:38:55.000
956,Needs_Triage,Resolved,SERVER-6036,SERVER,2017-03-20T04:31:04.000,2017-03-24T12:22:37.000
957,Needs_Triage,Closed,SERVER-6035,SERVER,2017-03-20T10:00:04.000,2017-03-20T18:13:09.000
958,Needs_Triage,Resolved,SERVER-6037,SERVER,2017-03-20T12:04:59.000,2018-02-12T17:22:40.000
959,Needs_Triage,Closed,SERVER-6039,SERVER,2017-03-20T13:29:20.000,2017-03-22T10:19:06.000
960,Needs_Triage,Closed,SERVER-6040,SERVER,2017-03-20T16:37:48.000,2017-03-20T16:45:48.000
961,P3,Resolved,SERVER-6043,SERVER,2017-03-20T21:40:48.000,2018-02-12T17:22:40.000
962,Needs_Triage,Closed,SERVER-6044,SERVER,2017-03-20T22:01:23.000,2017-04-21T09:55:11.000
963,P3,Resolved,SERVER-6045,SERVER,2017-03-20T23:02:47.000,2018-02-12T17:22:40.000
964,Needs_Triage,Closed,SERVER-6055,SERVER,2017-03-21T09:40:52.000,2017-03-22T12:16:55.000
965,Needs_Triage,Closed,SERVER-6056,SERVER,2017-03-21T09:49:27.000,2017-03-22T10:13:17.000
966,Needs_Triage,Resolved,CLIENT-5701,CLIENT,2017-03-21T10:01:16.000,2017-06-21T15:54:14.000
967,Needs_Triage,Resolved,CLIENT-5704,CLIENT,2017-03-21T10:38:17.000,2017-03-21T14:53:20.000
968,Needs_Triage,Resolved,CLIENT-5705,CLIENT,2017-03-21T10:50:33.000,2017-03-21T15:06:22.000
969,Needs_Triage,Resolved,CLIENT-5706,CLIENT,2017-03-21T10:53:57.000,2017-03-21T18:48:49.000
970,Needs_Triage,Closed,SERVER-6057,SERVER,2017-03-21T10:54:56.000,2017-03-22T12:14:50.000
971,Needs_Triage,Closed,SERVER-6058,SERVER,2017-03-21T11:01:06.000,2017-03-22T10:17:23.000
972,Needs_Triage,Resolved,CLIENT-5708,CLIENT,2017-03-21T11:11:00.000,2017-03-21T18:57:42.000
973,Needs_Triage,Closed,SERVER-6060,SERVER,2017-03-21T14:22:42.000,2017-03-21T16:38:52.000
974,P3,Resolved,SERVER-6061,SERVER,2017-03-21T15:03:16.000,2018-02-12T17:22:40.000
975,P3,Closed,SERVER-6062,SERVER,2017-03-21T21:42:35.000,2017-03-24T15:16:19.000
976,Needs_Triage,Closed,SERVER-6064,SERVER,2017-03-22T10:07:46.000,2017-03-22T10:56:00.000
977,Needs_Triage,Closed,SERVER-6065,SERVER,2017-03-22T11:05:04.000,2017-03-22T14:40:27.000
978,Needs_Triage,Closed,SERVER-6066,SERVER,2017-03-22T12:19:17.000,2017-03-22T14:57:54.000
979,Needs_Triage,Resolved,SERVER-6067,SERVER,2017-03-22T12:27:20.000,2017-03-22T13:04:29.000
980,Needs_Triage,Resolved,SERVER-6068,SERVER,2017-03-22T12:49:25.000,2019-02-01T16:47:11.000
981,Needs_Triage,Closed,SERVER-6069,SERVER,2017-03-22T12:58:07.000,2017-03-22T13:06:48.000
982,Needs_Triage,Closed,SERVER-6071,SERVER,2017-03-22T15:00:47.000,2017-03-22T16:52:02.000
983,P4,Closed,SERVER-6072,SERVER,2017-03-22T15:23:43.000,2018-02-12T17:22:40.000
984,P3,Resolved,SERVER-6073,SERVER,2017-03-22T16:00:19.000,2017-05-23T15:23:26.000
985,Needs_Triage,Closed,SERVER-6075,SERVER,2017-03-22T20:20:17.000,2017-03-22T20:40:06.000
986,P3,Closed,SERVER-6080,SERVER,2017-03-23T14:37:18.000,2017-03-27T10:53:22.000
987,Needs_Triage,Closed,SERVER-6081,SERVER,2017-03-23T14:46:09.000,2017-03-23T22:22:09.000
988,Needs_Triage,Closed,SERVER-6084,SERVER,2017-03-23T17:49:53.000,2017-03-24T14:17:33.000
989,Needs_Triage,Closed,SERVER-6085,SERVER,2017-03-23T20:08:48.000,2017-03-24T08:41:57.000
990,P3,Resolved,SERVER-6090,SERVER,2017-03-24T11:12:24.000,2018-02-12T17:22:40.000
991,Needs_Triage,Closed,SERVER-6094,SERVER,2017-03-24T14:41:41.000,2017-03-24T14:44:03.000
992,Needs_Triage,Verified,SERVER-6095,SERVER,2017-03-24T15:09:01.000,
993,Needs_Triage,Closed,SERVER-6096,SERVER,2017-03-24T15:17:11.000,2017-03-24T15:29:25.000
994,Needs_Triage,Closed,SERVER-6097,SERVER,2017-03-24T15:50:10.000,2017-03-24T17:19:27.000
995,P3,Resolved,SERVER-6098,SERVER,2017-03-24T18:13:22.000,2019-02-01T16:46:41.000
996,Needs_Triage,Closed,SERVER-6099,SERVER,2017-03-25T07:01:21.000,2017-03-30T10:50:35.000
997,Needs_Triage,Closed,SERVER-6100,SERVER,2017-03-25T07:25:31.000,2017-03-26T16:28:28.000
998,Needs_Triage,Closed,SERVER-6101,SERVER,2017-03-25T07:51:04.000,2017-03-25T18:57:11.000
999,Needs_Triage,Closed,SERVER-6102,SERVER,2017-03-25T08:12:37.000,2017-03-26T10:52:51.000
1000,Needs_Triage,Closed,SERVER-6103,SERVER,2017-03-25T20:25:18.000,2018-02-12T17:22:40.000
1001,Needs_Triage,Resolved,CLIENT-5713,CLIENT,2017-03-27T12:05:55.000,2017-04-06T14:48:55.000
1002,P3,Resolved,CLIENT-5714,CLIENT,2017-03-27T12:29:02.000,2017-03-27T14:38:12.000
1003,Needs_Triage,Closed,SERVER-6105,SERVER,2017-03-27T13:05:09.000,2017-03-27T15:10:49.000
1004,Needs_Triage,Resolved,CLIENT-5715,CLIENT,2017-03-27T16:54:42.000,2017-03-29T15:16:48.000
1005,P3,Resolved,SERVER-6106,SERVER,2017-03-27T22:09:08.000,2017-06-01T08:30:49.000
1006,P4,Resolved,SERVER-6107,SERVER,2017-03-28T10:04:31.000,2018-02-12T17:22:40.000
1007,P1,Verified,CMM-54,CMM,2017-03-28T13:50:03.000,
1008,Needs_Triage,Verified,CMM-55,CMM,2017-03-28T14:08:02.000,
1009,Needs_Triage,Resolved,CLIENT-5717,CLIENT,2017-03-28T15:08:39.000,2017-04-27T13:31:27.000
1010,Needs_Triage,Verified,SERVER-6109,SERVER,2017-03-28T15:09:01.000,
1011,Needs_Triage,Verified,SERVER-6110,SERVER,2017-03-28T17:07:46.000,
1012,P3,Resolved,SERVER-6111,SERVER,2017-03-28T17:37:41.000,2019-02-01T16:47:10.000
1013,P2,Closed,SERVER-6112,SERVER,2017-03-28T18:20:20.000,2017-07-07T12:01:30.000
1014,P2,Closed,SERVER-6127,SERVER,2017-03-29T10:29:52.000,2017-03-29T12:56:39.000
1015,Needs_Triage,Resolved,SERVER-6129,SERVER,2017-03-29T18:40:38.000,2018-04-27T16:58:08.000
1016,P3,New,SERVER-6131,SERVER,2017-03-29T22:23:51.000,
1017,Needs_Triage,Resolved,SERVER-6132,SERVER,2017-03-30T09:08:56.000,2017-05-08T17:07:45.000
1018,P2,Resolved,CLIENT-5719,CLIENT,2017-03-30T10:43:13.000,2017-07-05T16:25:34.000
1019,P3,Resolved,CLIENT-5720,CLIENT,2017-03-30T10:58:14.000,2017-11-01T13:04:02.000
1020,Needs_Triage,Resolved,CLIENT-5721,CLIENT,2017-03-30T11:42:32.000,2017-03-30T11:42:45.000
1021,P3,Resolved,SERVER-6133,SERVER,2017-03-30T11:47:24.000,2019-02-20T12:34:29.000
1022,Needs_Triage,Resolved,SERVER-6134,SERVER,2017-03-30T14:44:16.000,2017-03-30T15:07:14.000
1023,Needs_Triage,Resolved,CLIENT-5724,CLIENT,2017-03-30T15:26:00.000,2017-03-30T17:17:02.000
1024,P3,Resolved,CLIENT-5726,CLIENT,2017-03-30T17:55:11.000,2017-10-09T17:03:26.000
1025,P4,Resolved,CLIENT-5727,CLIENT,2017-03-31T08:41:10.000,2018-06-12T11:40:39.000
1026,Needs_Triage,Closed,SERVER-6139,SERVER,2017-03-31T13:50:04.000,2017-03-31T13:52:57.000
1027,Needs_Triage,Closed,SERVER-6144,SERVER,2017-04-03T13:53:40.000,2017-04-03T14:44:09.000
1028,Needs_Triage,Resolved,SERVER-6146,SERVER,2017-04-03T20:21:54.000,2019-02-01T16:47:15.000
1029,P3,Resolved,CLIENT-5734,CLIENT,2017-04-04T13:36:33.000,2017-06-19T16:09:31.000
1030,Needs_Triage,Resolved,CLIENT-5735,CLIENT,2017-04-04T17:20:26.000,2018-05-21T15:39:45.000
1031,Needs_Triage,Resolved,SERVER-6149,SERVER,2017-04-04T17:29:39.000,2017-06-15T11:11:52.000
1032,Needs_Triage,Resolved,SERVER-6150,SERVER,2017-04-05T11:58:02.000,2018-02-12T17:22:40.000
1033,Needs_Triage,Resolved,SERVER-6154,SERVER,2017-04-05T16:27:39.000,2017-04-05T16:42:12.000
1034,Needs_Triage,Resolved,SERVER-6156,SERVER,2017-04-06T11:30:12.000,2017-04-25T20:25:27.000
1035,Needs_Triage,Resolved,CLIENT-5738,CLIENT,2017-04-06T12:11:13.000,2017-06-13T14:35:25.000
1036,Needs_Triage,Resolved,CLIENT-5739,CLIENT,2017-04-06T14:52:09.000,2017-08-01T21:29:42.000
1037,P2,Resolved,SERVER-6157,SERVER,2017-04-06T15:20:37.000,2017-05-17T10:35:44.000
1038,Needs_Triage,Resolved,SERVER-6158,SERVER,2017-04-06T15:27:51.000,2018-02-12T17:22:40.000
1039,P4,Resolved,CLIENT-5741,CLIENT,2017-04-07T09:22:50.000,2018-06-11T15:30:37.000
1040,P3,Resolved,CLIENT-5742,CLIENT,2017-04-07T09:23:31.000,2018-06-11T15:31:44.000
1041,Needs_Triage,Resolved,CLIENT-5743,CLIENT,2017-04-07T09:24:03.000,2017-06-21T15:49:47.000
1042,Needs_Triage,Resolved,SERVER-6161,SERVER,2017-04-07T10:39:18.000,2017-05-30T11:50:17.000
1043,Needs_Triage,Resolved,SERVER-6162,SERVER,2017-04-07T11:39:15.000,2018-02-12T17:22:40.000
1044,P4,Closed,SERVER-6163,SERVER,2017-04-07T12:01:16.000,2018-08-03T11:23:54.000
1045,P3,Resolved,CLIENT-5744,CLIENT,2017-04-07T16:27:25.000,2018-05-18T15:40:13.000
1046,P2,Resolved,SERVER-6167,SERVER,2017-04-07T22:46:20.000,2017-06-01T08:23:21.000
1047,Needs_Triage,Resolved,CLIENT-5746,CLIENT,2017-04-10T12:46:38.000,2018-06-11T15:36:15.000
1048,Needs_Triage,Resolved,SERVER-6169,SERVER,2017-04-10T14:04:44.000,2017-04-10T15:54:26.000
1049,Needs_Triage,Resolved,CLIENT-5752,CLIENT,2017-04-11T10:10:23.000,2017-07-05T15:30:33.000
1050,P3,Resolved,SERVER-6173,SERVER,2017-04-11T11:10:28.000,2017-04-26T11:10:57.000
1051,Needs_Triage,Resolved,SERVER-6176,SERVER,2017-04-11T14:12:08.000,2017-05-10T14:11:20.000
1052,Needs_Triage,Resolved,SERVER-6177,SERVER,2017-04-11T16:27:06.000,2018-02-12T17:22:40.000
1053,P3,Resolved,CLIENT-5755,CLIENT,2017-04-11T23:28:21.000,2017-08-29T17:19:47.000
1054,Needs_Triage,Resolved,CLIENT-5757,CLIENT,2017-04-12T18:15:51.000,2017-05-11T14:35:39.000
1055,Needs_Triage,Resolved,CLIENT-5758,CLIENT,2017-04-12T20:29:20.000,2017-06-21T15:46:40.000
1056,P1,Resolved,CLIENT-5759,CLIENT,2017-04-13T14:07:58.000,2017-04-18T11:58:55.000
1057,Needs_Triage,Resolved,SERVER-6187,SERVER,2017-04-13T14:14:23.000,2017-04-13T15:43:47.000
1058,Needs_Triage,Resolved,CLIENT-5760,CLIENT,2017-04-17T08:32:00.000,2017-04-23T22:18:05.000
1059,Needs_Triage,Resolved,SERVER-6194,SERVER,2017-04-17T11:01:28.000,2019-02-01T16:46:26.000
1060,P3,Resolved,CLIENT-5762,CLIENT,2017-04-18T16:34:54.000,2017-04-25T09:25:08.000
1061,P3,Resolved,CLIENT-5763,CLIENT,2017-04-18T16:44:07.000,2017-04-26T11:52:39.000
1062,P2,Resolved,SERVER-6196,SERVER,2017-04-18T17:58:24.000,2017-10-10T19:04:09.000
1063,P3,Resolved,CLIENT-5764,CLIENT,2017-04-18T22:14:51.000,2018-11-27T11:18:55.000
1064,Needs_Triage,Closed,SERVER-6198,SERVER,2017-04-19T10:13:55.000,2017-04-19T14:18:52.000
1065,P2,Closed,SERVER-6202,SERVER,2017-04-19T13:50:37.000,2017-04-27T11:32:58.000
1066,Needs_Triage,Resolved,SERVER-6209,SERVER,2017-04-20T10:56:02.000,2017-04-20T13:32:41.000
1067,Needs_Triage,Resolved,SERVER-6210,SERVER,2017-04-20T12:09:23.000,2019-02-01T16:46:34.000
1068,P3,Resolved,SERVER-6211,SERVER,2017-04-20T13:19:28.000,2018-01-03T17:10:42.000
1069,Needs_Triage,Closed,SERVER-6212,SERVER,2017-04-20T13:57:14.000,2017-04-21T10:40:15.000
1070,P2,Resolved,CLIENT-5766,CLIENT,2017-04-20T14:18:39.000,2017-04-27T13:31:19.000
1071,P3,Resolved,CLIENT-5768,CLIENT,2017-04-20T14:54:11.000,2017-04-25T15:06:47.000
1072,P3,Resolved,CLIENT-5771,CLIENT,2017-04-20T17:07:32.000,2019-02-14T14:36:36.000
1073,P3,Resolved,SERVER-6242,SERVER,2017-04-20T23:11:55.000,2017-06-27T15:54:56.000
1074,Needs_Triage,Resolved,SERVER-6216,SERVER,2017-04-21T14:04:16.000,2019-02-01T16:46:15.000
1075,Needs_Triage,Resolved,CLIENT-5776,CLIENT,2017-04-21T15:14:36.000,2017-04-27T18:13:54.000
1076,P1,Resolved,CLIENT-5777,CLIENT,2017-04-21T15:16:54.000,2017-06-16T16:44:34.000
1077,Needs_Triage,Resolved,CLIENT-5778,CLIENT,2017-04-21T15:17:20.000,2017-04-25T12:01:09.000
1078,Needs_Triage,Resolved,CLIENT-5779,CLIENT,2017-04-21T15:18:21.000,2017-04-28T17:16:13.000
1079,Needs_Triage,Resolved,CLIENT-5780,CLIENT,2017-04-21T15:19:41.000,2017-05-02T20:48:57.000
1080,Needs_Triage,Resolved,CLIENT-5781,CLIENT,2017-04-21T15:20:32.000,2017-05-02T16:51:54.000
1081,Needs_Triage,Resolved,CLIENT-5782,CLIENT,2017-04-21T15:21:34.000,2017-05-03T16:53:31.000
1082,Needs_Triage,Resolved,CLIENT-5783,CLIENT,2017-04-21T15:22:04.000,2017-04-25T16:29:22.000
1083,Needs_Triage,Resolved,CLIENT-5784,CLIENT,2017-04-21T15:22:39.000,2017-05-03T15:34:08.000
1084,Needs_Triage,Resolved,CLIENT-5785,CLIENT,2017-04-21T15:23:18.000,2017-05-02T16:21:34.000
1085,Needs_Triage,Resolved,CLIENT-5786,CLIENT,2017-04-21T15:24:15.000,2017-04-27T18:14:10.000
1086,Needs_Triage,Resolved,CLIENT-5787,CLIENT,2017-04-21T15:25:05.000,2017-04-28T17:12:46.000
1087,Needs_Triage,Resolved,CLIENT-5788,CLIENT,2017-04-21T15:26:13.000,2017-04-28T18:03:14.000
1088,Needs_Triage,Resolved,CLIENT-5789,CLIENT,2017-04-21T15:28:31.000,2017-04-28T18:26:10.000
1089,P2,Resolved,CLIENT-5790,CLIENT,2017-04-21T15:29:07.000,2017-08-02T16:21:08.000
1090,Needs_Triage,Closed,SERVER-6217,SERVER,2017-04-21T17:07:20.000,2017-04-26T11:20:25.000
1091,P3,Resolved,SERVER-6220,SERVER,2017-04-21T21:50:37.000,2018-01-26T16:29:53.000
1092,Needs_Triage,Verified,SERVER-6221,SERVER,2017-04-23T03:04:01.000,
1093,P3,Resolved,SERVER-6223,SERVER,2017-04-24T11:28:20.000,2019-02-20T12:43:29.000
1094,P4,Resolved,SERVER-6224,SERVER,2017-04-24T15:17:45.000,2019-03-06T12:38:19.000
1095,Needs_Triage,Resolved,SERVER-6226,SERVER,2017-04-25T12:45:48.000,2017-04-25T12:54:56.000
1096,P3,Resolved,SERVER-6229,SERVER,2017-04-25T15:41:44.000,2019-02-01T16:46:34.000
1097,Needs_Triage,Resolved,SERVER-6230,SERVER,2017-04-26T04:09:56.000,2017-04-26T11:31:18.000
1098,Needs_Triage,Resolved,SERVER-6231,SERVER,2017-04-26T04:18:46.000,2017-04-26T11:33:16.000
1099,Needs_Triage,Resolved,CLIENT-5795,CLIENT,2017-04-26T07:53:08.000,2017-05-11T14:35:36.000
1100,Needs_Triage,Resolved,CLIENT-5797,CLIENT,2017-04-26T10:45:54.000,2017-04-26T11:52:26.000
1101,Needs_Triage,Resolved,SERVER-6232,SERVER,2017-04-26T10:55:55.000,2017-06-01T09:20:41.000
1102,P3,Resolved,SERVER-6233,SERVER,2017-04-26T13:20:24.000,2017-06-30T11:35:30.000
1103,P3,Resolved,CLIENT-5798,CLIENT,2017-04-26T14:16:27.000,2018-01-31T10:40:04.000
1104,P4,Resolved,CLIENT-5799,CLIENT,2017-04-26T15:48:16.000,2017-11-10T09:50:52.000
1105,P3,Resolved,CLIENT-5800,CLIENT,2017-04-26T15:56:49.000,2017-06-24T21:48:48.000
1106,P3,Resolved,CLIENT-5801,CLIENT,2017-04-26T15:58:39.000,2017-06-24T21:48:53.000
1107,P3,Resolved,CLIENT-5802,CLIENT,2017-04-26T16:02:54.000,2018-06-12T11:41:37.000
1108,Needs_Triage,Resolved,CLIENT-5804,CLIENT,2017-04-27T11:59:48.000,2017-06-21T15:46:19.000
1109,Needs_Triage,Resolved,SERVER-6246,SERVER,2017-04-28T08:31:54.000,2017-04-28T11:32:05.000
1110,P3,Resolved,SERVER-6248,SERVER,2017-04-28T08:50:37.000,2019-02-20T12:44:14.000
1111,P3,Resolved,SERVER-6249,SERVER,2017-04-28T08:55:50.000,2018-06-05T15:24:53.000
1112,P3,Resolved,SERVER-6250,SERVER,2017-04-28T09:24:25.000,2017-11-24T16:34:18.000
1113,Needs_Triage,Resolved,SERVER-6257,SERVER,2017-04-28T18:11:39.000,2017-05-02T15:06:14.000
1114,Needs_Triage,Resolved,SERVER-6260,SERVER,2017-05-02T14:33:10.000,2019-02-20T12:45:23.000
1115,Needs_Triage,Resolved,CLIENT-5810,CLIENT,2017-05-02T16:34:20.000,2017-05-17T14:45:13.000
1116,Needs_Triage,Resolved,SERVER-6263,SERVER,2017-05-03T12:40:40.000,2017-07-28T12:18:05.000
1117,Needs_Triage,Resolved,CLIENT-5811,CLIENT,2017-05-03T17:06:41.000,2017-05-05T16:12:16.000
1118,Needs_Triage,Resolved,CLIENT-5812,CLIENT,2017-05-04T10:04:54.000,2017-05-04T15:57:50.000
